timestamp,xtime,event
18433425,23,85
18436513,54,88
18439314,44,81
18440421,511,82
18441225,227,80
18441461,176,86
18444424,68,83
18447672,76,84
18448425,23,85
18450422,682,82
18451225,219,80
18454314,44,81
18456424,171,86
18459424,36,83
18460421,502,82
18461225,188,80
18461512,102,88
18462672,77,84
18463425,24,85
18469319,46,81
18470421,71,82
18471225,247,80
18471481,177,86
18474424,37,83
18477459,208,39
18477678,18,84
18477705,95,87
18478425,14,85
18480422,798,34
18481231,209,80
18481448,99,82
18484314,46,81
18486424,189,86
18486621,130,72
18489425,38,83
18490422,471,82
18491225,231,80
18492678,77,84
18493425,24,85
18496174,146,88
18499314,49,81
18500422,742,82
18501236,227,80
18501473,174,86
18504424,36,83
18507672,76,84
18508459,25,85
18510425,472,82
18511225,237,80
18511512,101,88
18514314,45,81
18516424,251,86
18519424,36,83
18520462,697,82
18521232,193,80
18522672,76,84
18523425,23,85
18527459,111,87
18529314,45,81
18530422,537,82
18531225,241,80
18531475,176,86
18534425,35,83
18536556,124,88
18537672,79,84
18538425,27,85
18540458,762,34
18541230,196,80
18541435,615,82
18544314,93,81
18546424,171,86
18549424,36,83
18550421,61,82
18551225,244,80
18552673,76,84
18553425,23,85
18559314,45,81
18560422,798,34
18561230,222,80
18561461,146,82
18561616,165,86
18561790,213,72
18564425,36,83
18567672,76,84
18568425,24,85
18570421,505,82
18571231,220,80
18574314,45,81
18576425,171,86
18577459,106,87
18579425,35,83
18580457,514,82
18581225,182,80
18582679,75,84
18583425,23,85
18589315,50,81
18590421,729,82
18591227,254,80
18591490,175,86
18594424,36,83
18597672,76,84
18598425,23,85
18600422,778,82
18601229,195,80
18604314,45,81
18606424,171,86
18609425,39,83
18610421,497,82
18611237,236,80
18612673,76,84
18613425,23,85
18616031,186,88
18619314,45,81
18620421,800,34
18621231,200,80
18621440,134,82
18621582,166,86
18624424,68,83
18627459,107,87
18627680,75,84
18628425,55,85
18630421,69,82
18631225,246,80
18634314,45,81
18636430,16,86
18636513,108,88
18639424,35,83
18640421,543,82
18641230,183,80
18642672,74,84
18643424,24,85
18649315,50,81
18650421,497,82
18651237,243,80
18651489,176,86
18654424,36,83
18657672,76,84
18658425,23,85
18660422,745,82
18661225,220,80
18661512,101,88
18664314,105,81
18666424,171,86
18669437,36,83
18670421,507,82
18671225,220,80
18672677,76,84
18673424,24,85
18677459,119,87
18679314,47,81
18680422,710,82
18681225,227,80
18681461,178,86
18684424,70,83
18686512,103,88
18687672,76,84
18688425,56,85
18690421,652,82
18691225,219,80
18694314,45,81
18696436,234,86
18699424,35,83
18700421,494,82
18701239,184,80
18702672,76,84
18703425,23,85
18709314,45,81
18710421,714,82
18711225,248,80
18711482,188,86
18711679,89,88
18714424,36,83
18717672,76,84
18718425,23,85
18720421,514,82
18721225,195,80
18724314,45,81
18726424,171,86
18727459,106,87
18729426,38,83
18730421,61,82
18731225,260,80
18732673,76,84
18733425,23,85
18736513,117,88
18739314,45,81
18740424,526,82
18741225,211,80
18741445,176,86
18744434,36,83
18747672,76,84
18748425,55,85
18750421,714,82
18751225,227,80
18754314,45,81
18756438,180,86
18759424,36,83
18760421,691,82
18761225,182,80
18761512,100,88
18762672,76,84
18763425,23,85
18769315,50,81
18770422,714,82
18771225,239,80
18771473,174,86
18774424,36,83
18777459,106,87
18777673,75,84
18778425,23,85
18780423,577,82
18781225,211,80
18784314,79,81
18786424,185,86
18786617,98,88
18789425,35,83
18790421,496,82
18791225,220,80
18792673,76,84
18793435,24,85
18799314,45,81
18800427,727,82
18801226,217,80
18801452,174,86
18804424,80,83
18807672,76,84
18808425,23,85
18810421,79,82
18811225,238,80
18811512,101,88
18814314,45,81
18816426,17,86
18819425,35,83
18820422,556,82
18821225,194,80
18822673,73,84
18823425,23,85
18827459,110,87
18829315,51,81
18830421,498,82
18831225,248,80
18831482,176,86
18834424,36,83
18836517,243,72
18837672,76,84
18838425,23,85
18840421,799,34
18841231,195,80
18841434,130,82
18844314,45,81
18846424,171,86
18849425,34,83
