timestamp,xtime,event
19266421,740,82
19267170,166,86
19267347,22,85
19269424,34,83
19269494,102,87
19271217,193,80
19272673,88,84
19272826,45,81
19274421,103,82
19274533,17,86
19274561,13,85
19277424,36,83
19277494,97,87
19279217,246,80
19280671,18,84
19280826,45,81
19282422,498,82
19282929,218,86
19283158,23,85
19285424,34,83
19285494,102,87
19287226,186,80
19288671,89,84
19288826,45,81
19290421,694,82
19291124,212,86
19291347,22,85
19293424,40,83
19293494,106,87
19295226,222,80
19296671,93,84
19296826,45,81
19298422,485,82
19298916,168,86
19299095,54,85
19301424,36,83
19301494,102,87
19303217,205,80
19304671,89,84
19304826,45,81
19306421,624,82
19307054,212,86
19307277,22,85
19309424,36,83
19309494,102,87
19311217,202,80
19312673,89,84
19312826,45,81
19314421,726,82
19315156,179,86
19315346,22,85
19317424,36,83
19317494,102,87
19319217,218,80
19320671,89,84
19320826,45,81
19322422,485,82
19322916,167,86
19323094,22,85
19325424,36,83
19325494,102,87
19327217,214,80
19328671,89,84
19328826,45,81
19330422,740,82
19331170,166,86
19331347,22,85
19333425,36,83
19333496,102,87
19335217,186,80
19336673,92,84
19336826,45,81
19337602,72,88
19338434,478,82
19338921,167,86
19339099,22,85
19341336,41,88
19341424,35,83
19341494,103,87
19343217,219,80
19344673,98,84
19344826,45,81
19346421,713,82
19347142,213,86
19347366,26,85
19349336,43,88
19349428,37,83
19349498,103,87
19351216,273,80
19352674,93,84
19352826,46,81
19354421,635,82
19355065,157,86
19355233,32,85
19357340,80,40
19357431,36,83
19357475,14,72
19357516,111,87
19357860,142,88
19359216,233,80
19360671,89,84
19360831,45,81
19362422,693,82
19363124,165,86
19363300,22,85
19365336,41,88
19365424,36,83
19365494,103,87
19367216,208,80
19368671,89,84
19368826,45,81
19370422,485,82
19370916,167,86
19371094,22,85
19373336,41,88
19373424,35,83
19373494,102,87
19375216,206,80
19376672,89,84
19376826,45,81
19378422,693,82
19379124,165,86
19379300,22,85
19381336,41,88
19381424,35,83
19381494,102,87
19383216,187,80
19384685,89,84
19384826,45,81
19386422,476,82
19386906,168,86
19387085,22,85
19389336,41,88
19389424,36,83
19389494,102,87
19391216,204,80
19392671,89,84
19392826,45,81
19394422,485,82
19394916,167,86
19395094,22,85
19397336,41,88
19397424,34,83
19397494,102,87
19399216,193,80
19400675,89,84
19400826,45,81
19402422,94,82
19402525,17,86
19402553,13,85
19405336,40,88
19405425,34,83
19405496,96,87
19407216,199,80
19408672,18,84
19408826,45,81
19410421,693,82
19411123,165,86
19411299,22,85
19413336,41,88
19413425,33,83
19413495,103,87
19415216,206,80
19416673,89,84
19416826,45,81
19418421,485,82
19418915,167,86
19419093,22,85
19421336,41,88
19421424,35,83
19421494,102,87
19423216,204,80
19424673,89,84
19424826,45,81
19426422,105,82
19426535,17,86
19426563,13,85
19429336,40,88
19429425,35,83
19429494,97,87
19431216,204,80
19432674,18,84
19432827,44,81
19434422,623,82
19435053,156,86
19435220,31,85
19437336,41,88
19437424,34,83
19437494,102,87
19439216,206,80
19440671,121,84
19440845,44,81
19442422,702,82
19443133,165,86
19443309,22,85
19445336,41,88
19445425,34,83
19445496,102,87
19447216,195,80
19448671,93,84
19448826,80,81
19450422,98,82
19450529,16,86
19450556,14,85
19453336,40,88
19453425,34,83
19453494,99,87
19455216,201,80
19456671,18,84
19456832,43,81
19458422,487,82
19458918,171,86
19459100,22,85
19461337,41,88
19461425,34,83
19461496,102,87
19463216,191,80
19464671,89,84
19464826,45,81
19466422,102,82
19466533,17,86
19466561,13,85
19469337,40,88
19469425,36,83
19469496,118,87
19471216,224,80
19472681,18,84
19472830,51,81
19474422,477,82
19474908,170,86
19475089,24,85
19477337,82,40
19477430,38,83
19477476,59,88
19477541,272,87
19479216,180,80
19480671,90,84
19480826,47,81
19482422,95,82
19482526,23,86
19482560,15,85
19485337,82,40
19485430,36,83
19485475,53,88
19485535,95,87
19487216,191,80
19488671,18,84
19488826,46,81
19490422,705,82
19491136,170,86
19491317,22,85
19493337,82,40
19493430,36,83
19493474,51,88
19493532,101,87
19495216,248,80
19496671,89,84
19496826,47,81
19498422,487,82
19498918,167,86
19499096,24,85
19501341,78,40
19501430,36,83
19501475,55,88
19501536,100,87
19503216,184,80
19504671,89,84
19504826,46,81
19506422,486,82
19506916,172,86
19507099,22,85
19509344,75,40
19509430,38,83
19509477,57,88
19509541,104,87
19511216,204,80
19512672,92,84
19512826,46,81
19514422,202,82
19514633,17,86
19514661,13,85
19517336,90,40
19517438,47,83
19517493,81,88
19517582,95,87
19519216,221,80
19520671,18,84
19520832,45,81
19522422,695,82
19523126,165,86
19523302,22,85
19525336,83,40
19525430,49,83
19525487,84,88
19525577,101,87
19527216,174,80
19528671,89,84
19528826,46,81
19530422,94,82
19530525,20,86
19530556,14,85
19533336,83,40
19533430,105,83
19533544,25,88
19533578,105,87
19535216,228,80
19536685,18,84
19536826,46,81
19538422,482,82
19538913,167,86
19539091,22,85
19541336,107,40
19541455,83,83
19541547,150,72
19541706,103,87
19542896,95,88
19543216,191,80
19544671,89,84
19544826,46,81
19546430,104,82
19546543,17,86
19546571,13,85
19549336,83,40
19549430,49,83
19549487,82,88
19549576,96,87
19551216,167,80
19552671,18,84
19552832,45,81
19554422,1551,82
19555982,165,86
19556158,22,85
19557336,83,40
19557430,89,83
19557528,44,88
19557581,100,87
19559216,247,80
