timestamp,xtime,event
17463148,47,81
17463206,17,39
17463233,156,80
17463399,35,87
17464676,33,36
17464721,57,83
17464790,75,84
17464875,25,85
17464982,70,82
17466437,43,88
17466540,19,86
17467055,80,39
17467148,47,81
17467206,17,39
17467233,163,80
17467406,27,87
17468675,34,36
17468721,36,83
17468769,33,84
17468812,15,85
17468982,591,82
17470439,44,88
17470547,185,86
17471057,78,39
17471148,47,81
17471206,18,39
17471233,184,80
17471427,33,87
17472672,33,36
17472718,34,83
17472764,102,84
17472876,24,85
17472982,79,82
17474439,43,88
17474545,19,86
17475060,75,39
17475148,47,81
17475206,17,39
17475233,160,80
17475403,31,87
17476674,34,36
17476720,36,83
17476768,32,84
17476810,16,85
17476980,675,82
17478441,54,88
17478563,185,86
17479059,76,39
17479148,47,81
17479206,17,39
17479233,156,80
17479399,36,87
17480672,33,36
17480718,34,83
17480764,88,84
17480862,25,85
17480982,71,82
17482439,43,88
17482545,19,86
17483057,78,39
17483148,47,81
17483206,17,39
17483233,172,80
17483415,28,87
17484675,33,36
17484721,35,83
17484768,36,84
17484814,16,85
17485011,62,82
17486440,43,88
17486547,23,86
17487056,79,39
17487148,47,81
17487206,21,39
17487236,160,80
17487406,28,87
17488672,33,36
17488718,34,83
17488764,36,84
17488810,16,85
17488982,455,82
17490439,44,88
17490547,193,86
17491056,79,39
17491148,47,81
17491206,21,39
17491236,161,80
17491407,33,87
17492672,33,36
17492718,34,83
17492764,88,84
17492862,25,85
17492982,70,82
17494440,42,88
17494547,19,86
17495055,80,39
17495148,47,81
17495206,17,39
17495233,186,80
17495429,26,87
17496674,34,36
17496720,58,83
17496790,20,84
17496820,15,85
17496980,461,82
17498439,48,88
17498551,189,86
17499057,78,39
17499148,52,81
17499211,17,39
17499237,162,80
17499409,33,87
17500672,33,36
17500718,34,83
17500764,88,84
17500862,25,85
17500982,70,82
17502439,43,88
17502545,19,86
17503022,91,87
17503151,47,81
17503235,156,80
17504675,33,36
17504721,35,83
17504768,33,84
17504811,16,85
17504987,73,82
17506437,43,88
17506540,19,86
17507055,80,39
17507148,47,81
17507206,17,39
17507233,172,80
17507415,26,87
17508674,34,36
17508720,34,83
17508766,33,84
17508809,16,85
17508982,670,82
17510439,44,88
17510547,185,86
17511046,89,39
17511148,47,81
17511206,17,39
17511233,157,80
17511400,26,87
17512672,33,36
17512718,34,83
17512764,88,84
17512862,25,85
17512982,70,82
17514440,42,88
17514547,19,86
17515057,78,39
17515148,47,81
17515206,17,39
17515233,157,80
17515400,28,87
17516674,34,36
17516720,52,83
17516784,20,84
17516814,16,85
17516980,74,82
17518437,43,88
17518540,19,86
17519058,77,39
17519148,47,81
17519206,17,39
17519233,197,80
17519440,40,87
17520677,34,36
17520723,34,83
17520769,33,84
17520812,15,85
17520978,469,82
17522437,44,88
17522542,199,86
17523055,80,39
17523148,47,81
17523206,17,39
17523233,159,80
17523402,31,87
17524675,33,36
17524720,38,83
17524770,88,84
17524868,25,85
17524982,70,82
17526437,43,88
17526540,19,86
17527058,77,39
17527148,47,81
17527206,17,39
17527233,159,80
17527402,32,87
17528672,33,36
17528718,35,83
17528765,33,84
17528808,16,85
17528978,74,82
17530439,43,88
17530547,19,86
17531055,80,39
17531148,47,81
17531206,17,39
17531233,172,80
17531415,26,87
17532672,34,36
17532718,34,83
17532764,33,84
17532807,15,85
17532982,670,82
17534438,44,88
17534542,174,86
17535018,93,87
17535149,47,81
17535233,160,80
17536675,34,36
17536721,34,83
17536767,88,84
17536865,25,85
17536982,71,82
17538439,52,88
17538554,25,86
17539057,78,39
17539148,47,81
17539206,17,39
17539233,157,80
17539400,28,87
17540675,33,36
17540721,35,83
17540768,33,84
17540811,16,85
17540979,598,82
17542439,44,88
17542547,185,86
17543057,78,39
17543148,47,81
17543206,18,39
17543233,184,80
17543427,33,87
17544675,33,36
17544721,32,83
17544765,89,84
17544864,24,85
17544982,79,82
17546437,43,88
17546540,19,86
17547055,82,39
17547149,48,81
17547208,17,39
17547234,159,80
17547403,36,87
17548672,33,36
17548718,35,83
17548765,43,84
17548818,16,85
17548986,449,82
17550437,44,88
17550542,173,86
17551055,80,39
17551148,47,81
17551206,17,39
17551233,159,80
17551402,31,87
17552687,43,36
17552742,35,83
17552789,75,84
17552874,24,85
17552982,71,82
17554437,43,88
17554540,19,86
17555055,80,39
17555148,47,81
17555206,17,39
17555233,174,80
17555417,26,87
17556674,34,36
17556720,36,83
17556768,33,84
17556811,16,85
17556982,71,82
17558439,43,88
17558546,19,86
17559055,80,39
17559148,47,81
17559206,17,39
17559233,156,80
17559399,27,87
17560672,33,36
17560718,33,83
17560762,33,84
17560805,16,85
17560978,452,82
17562439,44,88
17562547,185,86
17563057,78,39
17563148,47,81
17563206,18,39
17563233,160,80
17563403,34,87
17564675,33,36
17564721,33,83
17564765,89,84
17564864,38,85
17564982,71,82
17566440,42,88
17566547,19,86
17567017,92,87
17567147,47,81
17567231,191,80
17568692,43,36
17568747,42,83
17568801,23,84
17568834,19,85
17568980,86,82
17570437,43,88
17570540,19,86
17571055,80,39
17571148,47,81
17571206,17,39
17571233,163,80
17571406,34,87
17572700,40,83
17572753,37,84
17572800,16,85
17572980,675,82
17574439,45,88
17574548,185,86
17575057,78,39
17575148,47,81
17575206,18,39
17575233,157,80
17575400,33,87
17576683,33,36
17576729,32,83
17576773,89,84
17576872,25,85
17576983,71,82
17578439,43,88
17578545,19,86
17579057,78,39
17579148,47,81
17579206,17,39
17579233,170,80
17579413,28,87
17580672,33,36
17580718,36,83
17580765,33,84
17580808,16,85
17580982,71,82
17582439,43,88
17582545,19,86
17583057,78,39
17583148,47,81
17583206,17,39
17583233,157,80
17583400,28,87
17584672,33,36
17584718,34,83
17584764,32,84
17584806,16,85
17584978,453,82
17586440,44,88
17586548,185,86
17587058,77,39
17587148,47,81
17587206,17,39
17587233,156,80
17587399,35,87
17588699,41,83
17588754,95,84
17588859,25,85
17588982,71,82
17590437,43,88
17590540,23,86
17591055,80,39
17591148,47,81
17591206,21,39
17591236,199,80
17591445,41,87
17592687,43,36
17592742,48,83
17592801,20,84
17592831,16,85
17592980,708,82
17594441,45,88
17594553,185,86
17595057,78,39
17595148,47,81
17595206,18,39
17595233,157,80
17595400,33,87
17596672,34,36
17596718,58,83
17596788,75,84
17596873,25,85
17596984,70,82
17598439,43,88
17598545,19,86
17599018,87,87
17599144,47,81
17599228,154,80
17600672,33,36
17600718,34,83
17600764,33,84
17600807,16,85
17600978,460,82
17602439,44,88
17602547,185,86
17603057,78,39
17603148,47,81
17603206,18,39
17603233,170,80
17603413,33,87
17604722,36,83
17604772,89,84
17604871,25,85
17604990,71,82
17606437,43,88
17606540,19,86
17607055,80,39
17607148,47,81
17607206,17,39
17607233,163,80
17607406,26,87
17608674,34,36
17608720,35,83
17608767,36,84
17608813,16,85
17608980,470,82
17610447,44,88
17610554,195,86
17611062,73,39
17611148,47,81
17611206,17,39
17611233,157,80
17611400,37,87
17612672,33,36
17612718,33,83
17612762,102,84
17612874,25,85
17612982,71,82
17614439,47,88
17614550,19,86
17615058,77,39
17615148,47,81
17615206,17,39
17615233,183,80
17615426,31,87
17616672,33,36
17616718,58,83
17616788,20,84
17616818,16,85
17616985,82,82
17618440,43,88
17618547,19,86
17619055,80,39
17619148,47,81
17619206,17,39
17619233,159,80
17619402,26,87
17620675,33,36
17620721,34,83
17620767,32,84
17620809,16,85
17620978,875,82
17622441,44,88
17622553,185,86
17623059,76,39
17623148,47,81
17623206,17,39
17623233,159,80
17623402,29,87
17624703,43,36
17624758,34,83
17624804,75,84
17624889,25,85
17624982,71,82
17626437,43,88
17626540,19,86
17627055,80,39
17627148,47,81
17627206,17,39
17627233,173,80
17627417,26,87
17628675,34,36
17628721,36,83
17628769,33,84
17628812,19,85
17628982,470,82
17630439,79,40
17630532,179,86
17630722,179,72
17631042,93,39
17631148,47,81
17631206,17,39
17631233,160,80
17631403,26,87
17632383,38,88
17632672,34,36
17632718,34,83
17632764,92,84
17632866,25,85
17632982,75,82
17634439,43,88
17634545,19,86
17635015,92,87
17635145,47,81
17635229,154,80
17636676,33,36
17636722,34,83
17636768,28,84
17636806,16,85
17636982,674,82
17638441,44,88
17638529,175,86
17639094,41,39
17639148,47,81
17639206,17,39
17639233,133,80
17639376,66,87
17640676,33,36
17640722,34,83
17640768,84,84
17640862,24,85
17640982,69,82
17642437,40,88
17642515,18,86
17643049,86,39
17643146,17,81
17643172,11,87
17643220,134,80
17644679,31,36
17644719,34,83
17644764,31,84
17644802,13,85
17644979,74,82
17646437,40,88
17646529,17,86
17647048,87,39
17647146,17,81
17647172,17,87
17647220,213,80
17648682,30,36
17648722,36,83
17648769,30,84
17648806,14,85
17648979,474,82
17650445,45,88
17650541,171,86
17651048,87,39
17651146,45,81
17651200,15,39
17651224,168,80
17651401,23,87
17652672,31,36
17652712,33,83
17652756,97,84
17652860,22,85
17652979,677,82
17654437,42,88
17654529,322,86
17655043,92,39
17655146,60,81
17655215,16,39
17655239,158,80
17655405,17,87
17656690,40,36
17656740,40,83
17656791,78,84
17656876,22,85
17656979,68,82
17658437,44,88
17658532,17,86
17659048,87,39
17659146,49,81
17659203,16,39
17659228,159,80
17659395,17,87
17660701,35,83
17660749,31,84
17660787,13,85
17660979,71,82
17662437,40,88
17662529,17,86
17663048,87,39
17663146,58,81
17663213,16,39
17663237,179,80
17663424,17,87
17664672,31,36
17664712,32,83
17664755,30,84
17664792,13,85
17664978,71,82
17666453,40,88
17666545,17,86
17667053,82,39
17667146,45,81
17667199,16,39
17667223,153,80
17667385,26,87
17668672,31,36
17668712,33,83
17668756,30,84
17668793,14,85
17668978,455,82
17670437,42,88
17670529,166,86
17671049,86,39
17671146,45,81
17671199,16,39
17671223,158,80
17671389,26,87
17672672,31,36
17672712,33,83
17672756,87,84
17672850,23,85
17672979,68,82
17674437,40,88
17674529,17,86
17675049,86,39
17675146,45,81
17675199,16,39
17675223,175,80
17675406,18,87
17676673,31,36
17676713,35,83
17676758,37,84
17676802,14,85
17676979,86,82
17678437,47,88
17678525,18,86
17679053,82,39
17679146,39,81
17679194,21,39
17679224,153,80
17679385,19,87
17680689,41,36
17680739,34,83
17680783,17,84
17680807,14,85
17680984,680,82
17682437,42,88
17682529,166,86
17683049,86,39
17683146,45,81
17683199,16,39
17683223,153,80
17683385,26,87
17684672,31,36
17684712,33,83
17684756,87,84
17684850,23,85
17684979,68,82
17686437,40,88
17686529,17,86
17687048,87,39
17687146,45,81
17687199,16,39
17687223,176,80
17687408,17,87
17688672,31,36
17688712,35,83
17688758,30,84
17688795,13,85
17688978,71,82
17690443,47,88
17690541,20,86
17691048,87,39
17691146,45,81
17691199,16,39
17691223,153,80
17691385,19,87
17692672,31,36
17692712,33,83
17692756,30,84
17692793,14,85
17692978,604,82
